run,split,instance_id,resolved,steps,cost_usd,exit_status,failed_edits
20240402_sweagent_gpt4,lite,psf__requests-3362,False,12,1.11755000,submitted,0
20240402_sweagent_gpt4,lite,psf__requests-863,False,32,4.14391000,exit_cost,1
20240402_sweagent_gpt4,lite,pydata__xarray-3364,False,31,3.84102000,submitted,5
20240402_sweagent_gpt4,lite,pydata__xarray-4094,False,23,3.03055000,submitted,0
20240402_sweagent_gpt4,lite,pydata__xarray-4248,False,15,1.57683000,submitted,0
20240402_sweagent_gpt4,lite,pydata__xarray-4493,False,30,4.00679000,submitted (exit_cost),5
20240402_sweagent_gpt4,lite,pydata__xarray-5131,False,24,2.70921000,submitted,11
20240402_sweagent_gpt4,lite,pylint-dev__pylint-5859,True,13,1.23616000,submitted,0
20240402_sweagent_gpt4,lite,pylint-dev__pylint-6506,False,27,2.65069000,submitted,4
20240402_sweagent_gpt4,lite,pylint-dev__pylint-7080,False,10,1.65264000,submitted,0
20240402_sweagent_gpt4,lite,pylint-dev__pylint-7114,False,13,1.11363000,submitted,3
20240402_sweagent_gpt4,lite,pylint-dev__pylint-7228,False,28,3.74546000,submitted,1
20240402_sweagent_gpt4,lite,pylint-dev__pylint-7993,False,15,1.60312000,submitted,0
20240402_sweagent_gpt4,lite,pytest-dev__pytest-11143,True,13,1.48898000,submitted,0
20240402_sweagent_gpt4,lite,pytest-dev__pytest-11148,False,16,1.52818000,submitted,0
20240402_sweagent_gpt4,lite,pytest-dev__pytest-5103,False,11,1.37896000,submitted,0
20240402_sweagent_gpt4,lite,pytest-dev__pytest-5221,False,14,1.42044000,submitted,0
20240402_sweagent_gpt4,lite,pytest-dev__pytest-5227,True,10,0.96265000,submitted,1
20240402_sweagent_gpt4,lite,pytest-dev__pytest-5413,False,24,2.97712000,submitted,0
20240402_sweagent_gpt4,lite,pytest-dev__pytest-5495,False,33,4.00418000,submitted (exit_cost),7
20240402_sweagent_gpt4,lite,pytest-dev__pytest-5692,True,15,1.57872000,submitted,0
20240402_sweagent_gpt4,lite,pytest-dev__pytest-6116,False,14,1.40018000,submitted,3
20240402_sweagent_gpt4,lite,pytest-dev__pytest-7168,False,8,0.86684000,submitted,0
20240402_sweagent_gpt4,lite,pytest-dev__pytest-7220,False,34,4.10293000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,pytest-dev__pytest-7373,False,34,4.10012000,submitted (exit_cost),15
20240402_sweagent_gpt4,lite,pytest-dev__pytest-7432,False,13,1.20558000,submitted,1
20240402_sweagent_gpt4,lite,pytest-dev__pytest-7490,False,15,2.20514000,submitted,0
20240402_sweagent_gpt4,lite,pytest-dev__pytest-8365,False,14,1.41526000,submitted,0
20240402_sweagent_gpt4,lite,pytest-dev__pytest-8906,False,24,2.58837000,submitted,3
20240402_sweagent_gpt4,lite,pytest-dev__pytest-9359,False,17,2.10576000,submitted,0
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-10297,True,20,2.23242000,submitted,0
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-10508,False,11,1.01682000,submitted,0
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-10949,False,16,1.68873000,submitted,1
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-11040,False,34,4.09355000,submitted (exit_cost),2
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-11281,False,29,4.05575000,submitted (exit_cost),11
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-12471,False,27,4.16669000,submitted (exit_cost),16
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-13142,False,32,4.10206000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-13241,False,7,0.58073000,submitted,0
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-13439,False,35,4.04415000,submitted (exit_cost),29
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-13496,False,10,1.28564000,submitted,0
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-13497,False,24,3.01106000,submitted,1
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-13584,True,12,1.21038000,submitted,2
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-13779,False,12,1.14896000,submitted,1
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-14087,False,36,4.11041000,submitted (exit_cost),8
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-14092,False,34,4.13611000,submitted (exit_cost),21
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-14894,True,25,2.85712000,submitted,10
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-14983,False,32,4.13330000,submitted (exit_cost),3
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-15512,False,32,4.04943000,submitted (exit_cost),2
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-15535,True,19,2.17798000,submitted,2
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-25500,False,9,0.93491000,submitted,0
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-25570,False,29,4.08801000,submitted (exit_cost),17
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-25638,False,18,2.09311000,submitted,2
20240402_sweagent_gpt4,lite,scikit-learn__scikit-learn-25747,False,18,2.07740000,submitted,0
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-10325,False,33,4.14975000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-10451,False,34,4.07778000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-11445,False,33,4.09434000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-7686,False,31,4.04846000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-7738,False,28,3.27215000,submitted,4
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-7975,False,14,1.51070000,submitted,0
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-8273,False,9,1.12779000,submitted,2
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-8282,False,16,1.47040000,submitted,3
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-8435,False,36,4.07036000,submitted (exit_cost),2
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-8474,False,19,2.33470000,submitted,0
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-8506,False,8,0.87465000,submitted,0
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-8595,False,23,2.13625000,submitted,5
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-8627,False,24,2.32514000,submitted,2
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-8713,True,11,1.01731000,submitted,0
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-8721,False,33,4.05382000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sphinx-doc__sphinx-8801,False,26,2.86574000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-11400,False,33,4.12135000,submitted (exit_cost),9
20240402_sweagent_gpt4,lite,sympy__sympy-11870,False,9,0.92837000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-11897,False,25,4.04555000,submitted (exit_cost),5
20240402_sweagent_gpt4,lite,sympy__sympy-12171,False,17,1.81533000,submitted,1
20240402_sweagent_gpt4,lite,sympy__sympy-12236,False,14,1.69801000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-12419,False,32,4.04914000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,sympy__sympy-12454,False,11,1.00418000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-12481,False,24,2.81478000,submitted,2
20240402_sweagent_gpt4,lite,sympy__sympy-13031,False,34,4.10745000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sympy__sympy-13043,False,32,4.12049000,submitted (exit_cost),4
20240402_sweagent_gpt4,lite,sympy__sympy-13146,False,30,3.54149000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-13177,False,32,4.00233000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,sympy__sympy-13437,False,32,4.03023000,submitted (exit_cost),13
20240402_sweagent_gpt4,lite,sympy__sympy-13471,False,35,4.10051000,submitted (exit_cost),28
20240402_sweagent_gpt4,lite,sympy__sympy-13480,True,8,0.69827000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-13647,True,10,0.99319000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-13773,False,35,4.04801000,submitted (exit_cost),4
20240402_sweagent_gpt4,lite,sympy__sympy-13895,False,15,1.55784000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-13915,False,13,1.51650000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-13971,True,10,1.02201000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-14024,False,33,4.02083000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sympy__sympy-14308,False,31,3.66750000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-14317,False,28,4.38430000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sympy__sympy-14396,False,33,4.11464000,submitted (exit_cost),7
20240402_sweagent_gpt4,lite,sympy__sympy-14774,True,10,0.90081000,submitted,1
20240402_sweagent_gpt4,lite,sympy__sympy-14817,False,12,1.16915000,submitted,1
20240402_sweagent_gpt4,lite,sympy__sympy-15011,False,32,4.14522000,submitted (exit_cost),11
20240402_sweagent_gpt4,lite,sympy__sympy-15308,False,17,1.69612000,submitted,1
20240402_sweagent_gpt4,lite,sympy__sympy-15345,False,11,1.02937000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-15346,False,28,3.88884000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-15609,False,34,4.00126000,submitted (exit_cost),15
20240402_sweagent_gpt4,lite,sympy__sympy-15678,False,33,4.12872000,submitted (exit_cost),17
20240402_sweagent_gpt4,lite,sympy__sympy-16106,False,13,1.40071000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-16281,False,12,1.23328000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-16503,False,31,4.07698000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sympy__sympy-16792,False,17,1.94467000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-16988,True,34,4.09870000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sympy__sympy-17022,False,34,4.08939000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sympy__sympy-17139,False,13,1.36038000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-17630,False,32,4.05569000,submitted (exit_cost),27
20240402_sweagent_gpt4,lite,sympy__sympy-17655,False,11,1.17718000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-18057,False,34,4.02772000,submitted (exit_cost),26
20240402_sweagent_gpt4,lite,sympy__sympy-18087,False,26,3.55523000,submitted,3
20240402_sweagent_gpt4,lite,sympy__sympy-18189,False,15,1.56096000,submitted,5
20240402_sweagent_gpt4,lite,sympy__sympy-18199,False,27,4.14858000,submitted (exit_cost),15
20240402_sweagent_gpt4,lite,sympy__sympy-18532,False,15,1.41365000,submitted,4
20240402_sweagent_gpt4,lite,sympy__sympy-18621,False,31,4.08129000,submitted (exit_cost),7
20240402_sweagent_gpt4,lite,sympy__sympy-18698,False,20,2.42578000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-18835,False,12,1.08964000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-19007,False,24,2.81417000,submitted,2
20240402_sweagent_gpt4,lite,sympy__sympy-19254,False,9,0.85378000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-19487,False,34,4.01668000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,sympy__sympy-20049,False,20,2.40712000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-20154,False,36,4.09649000,submitted (exit_cost),25
20240402_sweagent_gpt4,lite,sympy__sympy-20212,False,32,4.05047000,submitted (exit_cost),4
20240402_sweagent_gpt4,lite,sympy__sympy-20322,False,18,2.41352000,submitted,4
20240402_sweagent_gpt4,lite,sympy__sympy-20442,False,11,1.03420000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-20590,False,11,1.15573000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-20639,False,31,4.16900000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,sympy__sympy-21055,False,32,4.15445000,submitted (exit_cost),22
20240402_sweagent_gpt4,lite,sympy__sympy-21171,False,11,1.25575000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-21379,False,19,2.04693000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-21612,False,12,1.18342000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-21614,False,33,4.14707000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sympy__sympy-21627,False,31,4.11393000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sympy__sympy-21847,False,11,1.03566000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-22005,False,12,1.18146000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-22714,False,33,4.07080000,submitted (exit_cost),2
20240402_sweagent_gpt4,lite,sympy__sympy-22840,False,28,4.05370000,submitted (exit_cost),4
20240402_sweagent_gpt4,lite,sympy__sympy-23117,False,32,4.13715000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sympy__sympy-23191,False,11,1.08991000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-23262,True,14,1.42250000,submitted,1
20240402_sweagent_gpt4,lite,sympy__sympy-24066,False,31,4.01673000,submitted (exit_cost),13
20240402_sweagent_gpt4,lite,sympy__sympy-24102,False,32,4.09164000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,sympy__sympy-24152,True,11,1.02914000,submitted,0
20240402_sweagent_gpt4,lite,sympy__sympy-24213,True,16,1.63326000,submitted,5
20240402_sweagent_gpt4,lite,sympy__sympy-24909,False,19,2.07307000,submitted,3
20240402_sweagent_claude3opus,lite,astropy__astropy-12907,True,16,3.37962000,submitted,1
20240402_sweagent_claude3opus,lite,astropy__astropy-14182,False,9,1.39908000,submitted,0
20240402_sweagent_claude3opus,lite,astropy__astropy-14365,False,20,4.17517500,submitted (exit_cost),1
20240402_sweagent_claude3opus,lite,astropy__astropy-14995,True,14,2.78694000,submitted,0
20240402_sweagent_claude3opus,lite,astropy__astropy-6938,False,19,4.06957500,submitted (exit_cost),2
20240402_sweagent_claude3opus,lite,astropy__astropy-7746,False,18,4.18642500,submitted (exit_cost),9
20240402_sweagent_claude3opus,lite,django__django-10914,True,18,4.12453500,submitted (exit_cost),0
20240402_sweagent_claude3opus,lite,django__django-10924,False,19,4.08036000,submitted (exit_cost),0
20240402_sweagent_claude3opus,lite,django__django-11001,False,20,4.02550500,submitted (exit_cost),7
20240402_sweagent_claude3opus,lite,django__django-11019,False,22,4.11573000,submitted (exit_cost),9
20240402_sweagent_claude3opus,lite,django__django-11039,False,12,2.44000500,submitted,0
20240402_sweagent_claude3opus,lite,django__django-11049,False,25,4.06008000,submitted (exit_cost),1
20240402_sweagent_claude3opus,lite,django__django-11099,True,11,1.63015500,submitted,1
20240402_sweagent_claude3opus,lite,django__django-11133,True,19,3.62580000,submitted,0
20240402_sweagent_claude3opus,lite,django__django-11179,False,24,4.11085500,submitted (exit_cost),1
20240402_sweagent_claude3opus,lite,django__django-11283,False,21,4.05013500,submitted (exit_cost),3
20240402_sweagent_claude3opus,lite,django__django-11422,False,24,4.24878000,submitted (exit_cost),0
20240402_sweagent_claude3opus,lite,django__django-11564,False,12,2.35723500,submitted,1
20240402_sweagent_claude3opus,lite,django__django-11583,False,20,4.23235500,submitted (exit_cost),0
20240402_sweagent_claude3opus,lite,django__django-11620,False,9,4.75489500,submitted (exit_cost),0
20240402_sweagent_claude3opus,lite,django__django-11630,False,21,3.71404500,submitted,1
20240402_sweagent_claude3opus,lite,django__django-11742,False,16,2.82468000,submitted,0
20240402_sweagent_claude3opus,lite,django__django-11797,False,22,4.23774000,submitted (exit_cost),5
20240402_sweagent_claude3opus,lite,django__django-11815,False,22,4.11510000,submitted (exit_cost),1
20240402_sweagent_claude3opus,lite,django__django-11848,False,13,2.54922000,submitted,0
20240402_sweagent_claude3opus,lite,django__django-11905,False,23,4.02592500,submitted (exit_cost),2
20240402_sweagent_claude3opus,lite,django__django-11910,False,25,4.16970000,submitted (exit_cost),0
20240402_sweagent_claude3opus,lite,django__django-11964,False,19,4.11906000,submitted (exit_cost),0
20240402_sweagent_claude3opus,lite,django__django-11999,False,21,4.17787500,submitted (exit_cost),5
20240402_sweagent_claude3opus,lite,django__django-12113,False,7,1.71244500,submitted,0
20240402_sweagent_claude3opus,lite,django__django-12125,False,24,4.16872500,submitted (exit_cost),1
20240402_sweagent_claude3opus,lite,django__django-12184,False,12,1.69942500,submitted,0
20240402_sweagent_claude3opus,lite,django__django-12284,False,22,4.25533500,submitted (exit_cost),8
20240402_sweagent_claude3opus,lite,django__django-12286,True,14,2.19360000,submitted,0
20240402_sweagent_claude3opus,lite,django__django-12308,False,8,1.31962500,submitted,1
20240402_sweagent_claude3opus,lite,django__django-12453,True,13,2.57247000,submitted,0
20240402_sweagent_claude3opus,lite,django__django-12470,False,26,4.11424500,submitted (exit_cost),0
20240402_sweagent_claude3opus,lite,django__django-12497,False,9,1.65466500,submitted,0
20240402_sweagent_claude3opus,lite,django__django-12589,False,15,4.00722000,submitted (exit_cost),1
20240402_sweagent_claude3opus,lite,django__django-12700,False,20,3.71209500,submitted,1
20240402_sweagent_claude3opus,lite,django__django-12708,False,27,4.00827000,submitted (exit_cost),1
20240402_sweagent_claude3opus,lite,django__django-12747,False,23,4.23799500,submitted (exit_cost),1
20240402_sweagent_claude3opus,lite,django__django-12856,False,13,4.26969000,exit_cost,2
20240402_sweagent_claude3opus,lite,django__django-12908,False,19,4.17495000,submitted (exit_cost),1
20240402_sweagent_claude3opus,lite,django__django-12915,False,6,1.01409000,submitted,0
20240402_sweagent_claude3opus,lite,django__django-12983,False,11,1.69663500,submitted,0
20240402_sweagent_claude3opus,lite,django__django-13028,False,19,4.17267000,submitted (exit_cost),5
20240402_sweagent_claude3opus,lite,django__django-13033,False,21,4.13436000,submitted (exit_cost),1
20240402_sweagent_claude3opus,lite,django__django-13158,False,25,4.22559000,submitted (exit_cost),2
20240402_sweagent_claude3opus,lite,django__django-13220,False,12,1.96759500,submitted,0
20240402_sweagent_claude3opus,lite,django__django-13230,True,18,3.52041000,submitted,0
20240402_sweagent_claude3opus,lite,django__django-13265,False,24,4.13530500,submitted (exit_cost),1
20240402_sweagent_claude3opus,lite,django__django-13315,False,19,4.02157500,exit_cost,0
